run_signature,search_stage,dataset_id,dataset_label,profile_id,family,description,preselection_method,seed,is_baseline,benchmark_id,selection_stage,selected_items,selected_item_count
compact_broad::compact_validation_fixture::discrimination_strict::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,random_cv,11,False,b1,final,"[""b1_item_1"", ""b1_item_3"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::discrimination_strict::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,random_cv,11,False,b2,final,"[""b2_item_3"", ""b2_item_4"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::discrimination_strict::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,random_cv,11,False,b3,final,"[""b3_item_4"", ""b3_item_5"", ""b3_item_6""]",3
compact_broad::compact_validation_fixture::discrimination_strict::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,random_cv,19,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_5"", ""b1_item_6""]",4
compact_broad::compact_validation_fixture::discrimination_strict::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,random_cv,19,False,b2,preselect,"[""b2_item_3"", ""b2_item_4"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::discrimination_strict::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,random_cv,19,False,b3,preselect,"[""b3_item_1"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::discrimination_strict::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,random_cv,19,False,b1,final,"[""b1_item_1"", ""b1_item_5"", ""b1_item_6""]",3
compact_broad::compact_validation_fixture::discrimination_strict::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,random_cv,19,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::discrimination_strict::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,random_cv,19,False,b3,final,"[""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,7,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,7,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,7,False,b3,preselect,"[""b3_item_2"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,7,False,b1,final,"[""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,7,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,7,False,b3,final,"[""b3_item_2"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,11,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,11,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,11,False,b3,preselect,"[""b3_item_2"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,11,False,b1,final,"[""b1_item_1"", ""b1_item_2"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,11,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,11,False,b3,final,"[""b3_item_2"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,19,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,19,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,19,False,b3,preselect,"[""b3_item_2"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,19,False,b1,final,"[""b1_item_1"", ""b1_item_2"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,19,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::discrimination_strict::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,19,False,b3,final,"[""b3_item_2"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,7,False,b1,preselect,"[""b1_item_2"", ""b1_item_3"", ""b1_item_4"", ""b1_item_5""]",4
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,7,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,7,False,b3,preselect,"[""b3_item_1"", ""b3_item_4"", ""b3_item_5"", ""b3_item_6""]",4
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,7,False,b1,final,"[""b1_item_2"", ""b1_item_3"", ""b1_item_5""]",3
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,7,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,7,False,b3,final,"[""b3_item_1"", ""b3_item_5"", ""b3_item_6""]",3
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,11,False,b1,preselect,"[""b1_item_1"", ""b1_item_3"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,11,False,b2,preselect,"[""b2_item_3"", ""b2_item_4"", ""b2_item_5"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,11,False,b3,preselect,"[""b3_item_1"", ""b3_item_4"", ""b3_item_5"", ""b3_item_6""]",4
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,11,False,b1,final,"[""b1_item_1"", ""b1_item_3"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,11,False,b2,final,"[""b2_item_3"", ""b2_item_4"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,11,False,b3,final,"[""b3_item_4"", ""b3_item_5"", ""b3_item_6""]",3
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,19,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_5"", ""b1_item_6""]",4
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,19,False,b2,preselect,"[""b2_item_3"", ""b2_item_4"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,19,False,b3,preselect,"[""b3_item_1"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,19,False,b1,final,"[""b1_item_1"", ""b1_item_5"", ""b1_item_6""]",3
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,19,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::coverage_soft::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,19,False,b3,final,"[""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,7,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,7,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,7,False,b3,preselect,"[""b3_item_2"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,7,False,b1,final,"[""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,7,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,7,False,b3,final,"[""b3_item_2"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,11,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,11,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,11,False,b3,preselect,"[""b3_item_2"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,11,False,b1,final,"[""b1_item_1"", ""b1_item_2"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,11,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,11,False,b3,final,"[""b3_item_2"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,19,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,19,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,19,False,b3,preselect,"[""b3_item_2"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,19,False,b1,final,"[""b1_item_1"", ""b1_item_2"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,19,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::coverage_soft::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,19,False,b3,final,"[""b3_item_2"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,7,False,b1,preselect,"[""b1_item_2"", ""b1_item_3"", ""b1_item_4"", ""b1_item_5""]",4
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,7,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,7,False,b3,preselect,"[""b3_item_1"", ""b3_item_4"", ""b3_item_5"", ""b3_item_6""]",4
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,7,False,b1,final,"[""b1_item_2"", ""b1_item_3"", ""b1_item_5""]",3
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,7,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,7,False,b3,final,"[""b3_item_1"", ""b3_item_5"", ""b3_item_6""]",3
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,11,False,b1,preselect,"[""b1_item_1"", ""b1_item_3"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,11,False,b2,preselect,"[""b2_item_3"", ""b2_item_4"", ""b2_item_5"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,11,False,b3,preselect,"[""b3_item_1"", ""b3_item_4"", ""b3_item_5"", ""b3_item_6""]",4
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,11,False,b1,final,"[""b1_item_1"", ""b1_item_3"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,11,False,b2,final,"[""b2_item_3"", ""b2_item_4"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,11,False,b3,final,"[""b3_item_4"", ""b3_item_5"", ""b3_item_6""]",3
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,19,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_5"", ""b1_item_6""]",4
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,19,False,b2,preselect,"[""b2_item_3"", ""b2_item_4"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,19,False,b3,preselect,"[""b3_item_1"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,19,False,b1,final,"[""b1_item_1"", ""b1_item_5"", ""b1_item_6""]",3
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,19,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::coverage_strict::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,19,False,b3,final,"[""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,7,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,7,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,7,False,b3,preselect,"[""b3_item_2"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,7,False,b1,final,"[""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,7,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,7,False,b3,final,"[""b3_item_2"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,11,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,11,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,11,False,b3,preselect,"[""b3_item_2"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,11,False,b1,final,"[""b1_item_1"", ""b1_item_2"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,11,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,11,False,b3,final,"[""b3_item_2"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,19,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,19,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,19,False,b3,preselect,"[""b3_item_2"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,19,False,b1,final,"[""b1_item_1"", ""b1_item_2"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,19,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
